Budget,Year,Name,Rate,Genre
0.45,2010,The Romantics,4.8,Comedy
0.46,2010,4.3.2.1,5.9,Action
0.5,2010,Tucker and Dale vs Evil,7.3,Comedy
0.5,2010,At Risk,3.4,TV Movie
0.5,2010,The Front,5.1,TV Movie
0.5,2010,Psych:9,4.3,Horror
0.5,2010,Arctic Blast,4.5,Science Fiction
0.5,2010,Animal Kingdom,6.7,Drama
0.5,2010,Meet Monica Velour,5.5,Comedy
0.5,2010,The Kingdom of Solomon,9,Drama
0.5,2010,Everything Must Go,6,Comedy
0.5,2010,Spud,7.3,Comedy
0.5,2010,Rabbit Hole,6.8,Drama
0.57731,2010,StreetDance 3D,6.1,Drama
0.58,2010,Burning Palms,5.5,Comedy
0.6,2010,Pete Smalls Is Dead,4.7,Comedy
0.6,2010,Jackboots on Whitehall,5.5,War
0.65,2010,Tracker,6,Action
0.7,2010,Ca$h,6,Crime
0.7,2010,Hesher,6.7,Drama
0.7,2010,Preacher's Kid,5.6,Drama
0.7,2010,Kandahar,6.4,Drama
0.7,2010,Last Night,6.1,Drama
0.7,2010,Cyrus,6.1,Comedy
0.7,2010,The Extra Man,5.9,Comedy
0.7,2010,Death Race 2,5.5,Action
0.72,2010,Made in Dagenham,6.6,Comedy
0.7347125,2010,Beneath Hill 60,7.2,Drama
0.75,2010,Get Low,6.5,Comedy
0.75,2010,The Blonde with Bare Breasts,4,Comedy
0.8,2010,Smokin' Aces 2: Assassins' Ball,5.4,Action
0.8,2010,Wild Target,6.4,Action
0.8,2010,It's Kind of a Funny Story,6.9,Comedy
0.8,2010,Somewhere,6,Comedy
0.8,2010,Easy A,6.7,Comedy
0.8,2010,Passion Play,5.2,Drama
0.8,2010,Another Year,7,Comedy
0.85,2010,The Tortured,5.3,Horror
0.9,2010,Princess Kaiulani,4.8,Drama
0.95,2010,Trust,6.6,Crime
1,2010,Devil,5.8,Horror
1,2010,The Runaways,6.3,Drama
1,2010,Gunless,6.7,Drama
1,2010,MacGruber,5.1,Action
1,2010,Gun,5.5,Action
1,2010,Inhale,6.3,Drama
1,2010,Vanishing on 7th Street,4.8,Mystery
1,2010,The Ward,5.8,Horror
1,2010,Born to Raise Hell,4,Action
1,2010,Main Street,3.5,Drama
1,2010,Hisss,3.5,Fantasy
1,2010,Burke & Hare,6.1,Comedy
1,2010,BloodRayne: The Third Reich,3.7,Action
1,2010,Skyline,4.7,Science Fiction
1,2010,Just Call Me Nobody,5,Comedy
1.04,2010,71: Into the Fire,7,War
1.1,2010,Mother's Day,6.3,Crime
1.2,2010,Henry's Crime,5.8,Crime
1.2,2010,Centurion,6,Adventure
1.2,2010,Five Minarets in New York,6.5,Drama
1.25,2010,The Perfect Game,6.3,Drama
1.25,2010,Conviction,7,Drama
1.25,2010,Casino Jack,6,Crime
1.3,2010,The Killer Inside Me,6,Crime
1.3,2010,Game of Death,4.8,Adventure
1.3,2010,Black Swan,7.3,Drama
1.34,2010,The Last Godfather,4.7,Action
1.4,2010,Our Family Wedding,5.7,Comedy
1.4,2010,Giallo,4.2,Crime
1.4,2010,Flipped,7.4,Romance
1.5,2010,Diary of a Wimpy Kid,5.9,Comedy
1.5,2010,Unthinkable,6.7,Drama
1.5,2010,The King's Speech,7.6,Drama
1.5,2010,Never Let Me Go,6.8,Drama
1.5,2010,The Company Men,6.4,Drama
1.5,2010,Country Strong,5.9,Drama
1.6,2010,Remember Me,6.9,Drama
1.8,2010,Carlos,6.7,Crime
1.8,2010,127 Hours,7,Adventure
1.9,2010,Leap Year,6.5,Romance
1.9,2010,The Switch,5.9,Comedy
2,2010,The Crazies,6.2,Mystery
2,2010,The Round Up,7.5,Drama
2,2010,She's Out of My League,5.9,Comedy
2,2010,Why Did I Get Married Too?,6.1,Comedy
2,2010,The Debt,6.2,Drama
2,2010,Vampires Suck,4.2,Horror
2,2010,The American,5.8,Crime
2,2010,Machete,6.3,Action
2,2010,Alpha and Omega,5.3,Family
2,2010,You Again,6,Comedy
2,2010,Let Me In,6.7,Drama
2,2010,Jackass 3D,6.4,Comedy
2,2010,Saw: The Final Chapter,5.8,Horror
2.1,2010,Death at a Funeral,5.5,Comedy
2.18,2010,The Experiment,6.4,Thriller
2.2,2010,Shelter,5.7,Horror
2.2,2010,Fair Game,6.5,Drama
2.2,2010,You Will Meet a Tall Dark Stranger,5.8,Comedy
2.2,2010,Stone,5.2,Drama
2.4,2010,Piranha 3D,5.3,Comedy
2.4,2010,Faster,6.1,Crime
2.5,2010,Dear John,6.6,Drama
2.5,2010,The Losers,6.2,Action
2.5,2010,Bunraku,5.9,Thriller
2.5,2010,The Conspirator,6.2,Crime
2.5,2010,My Soul to Take,5.2,Drama
2.5,2010,Don't Be Afraid of the Dark,5.4,Fantasy
2.5,2010,London Boulevard,5.7,Drama
2.5,2010,The Fighter,7.2,Drama
2.6,2010,Legion,5.2,Horror
2.7,2010,"Tomorrow, When the War Began",6.2,Action
2.8,2010,The Spy Next Door,5.5,Action
2.8,2010,Kick-Ass,7.1,Action
3,2010,Cop Out,5.3,Action
3,2010,TEKKEN,5.2,Crime
3,2010,Letters to Juliet,6.6,Comedy
3,2010,Step Up 3D,6.6,Drama
3,2010,The Way Back,6.8,Drama
3,2010,Barney's Version,7.2,Comedy
3,2010,The Other Woman,6,Drama
3,2010,The Next Three Days,6.9,Romance
3,2010,Love & Other Drugs,6.6,Drama
3.1,2010,Extraordinary Measures,6,Drama
3.2,2010,Repo Men,6.2,Action
3.2,2010,Takers,6.1,Action
3.2,2010,Going the Distance,6,Comedy
3.5,2010,Nanny McPhee and the Big Bang,6,Comedy
3.5,2010,Furry Vengeance,4.6,Comedy
3.5,2010,The Back-Up Plan,5.7,Comedy
3.5,2010,A Nightmare on Elm Street,5.5,Horror
3.5,2010,Secretariat,6.8,Drama
3.6,2010,Hot Tub Time Machine,5.9,Science Fiction
3.7,2010,The Town,7,Crime
3.8,2010,Life As We Know It,6.6,Comedy
3.8,2010,True Grit,7.2,Drama
4,2010,Morning Glory,6.1,Comedy
4,2010,The Bounty Hunter,5.6,Action
4,2010,Get Him to the Greek,5.9,Comedy
4,2010,The Karate Kid,6.2,Action
4,2010,Predators,6,Action
4,2010,The Social Network,7.1,Drama
4.2,2010,The Warrior's Way,6.3,Adventure
4.4,2010,Charlie St. Cloud,6.8,Drama
4.5,2010,The Ghost Writer,6.7,Thriller
4.7,2010,Jonah Hex,4.5,Action
4.8,2010,Tooth Fairy,5.2,Comedy
5,2010,Marmaduke,5,Family
5,2010,Shanghai,5.9,Drama
5,2010,Hereafter,5.8,Drama
5.2,2010,From Paris with Love,6.2,Action
5.2,2010,Valentine's Day,5.7,Comedy
5.5,2010,Date Night,5.9,Comedy
5.5,2010,Burlesque,6.9,Drama
5.8,2010,RED,6.6,Action
6,2010,Scott Pilgrim vs. the World,7.2,Action
6,2010,Eat Pray Love,5.8,Drama
6,2010,Resident Evil: Afterlife,5.8,Action
6.5,2010,Due Date,6.2,Comedy
6.8,2010,The Twilight Saga: Eclipse,5.9,Adventure
6.9,2010,Despicable Me,7.1,Animation
6.9,2010,Dinner for Schmucks,5.5,Comedy
7,2010,Wall Street: Money Never Sleeps,5.8,Drama
7.02,2010,Arthur 3: The War of the Two Worlds,5.4,Animation
7.5,2010,Killers,5.7,Action
8,2010,The Book of Eli,6.6,Action
8,2010,Edge of Darkness,6.2,Crime
8,2010,Shutter Island,7.8,Drama
8,2010,Grown Ups,6,Comedy
8,2010,Legend of the Guardians: The Owls of Ga'Hoole,6.5,Animation
8,2010,The Expendables,6,Thriller
8,2010,Yogi Bear,5.2,Comedy
8.5,2010,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,Comedy
9,2010,The Nutcracker: The Untold Story,5.3,Fantasy
9.5,2010,Percy Jackson & the Olympians: The Lightning Thief,6,Adventure
10,2010,Green Zone,6.4,War
10,2010,Sex and the City 2,5.5,Comedy
10,2010,The Other Guys,6.1,Action
10,2010,Unstoppable,6.3,Action
10,2010,The Tourist,6,Action
10,2010,Little Fockers,5.5,Comedy
10.4002432,2010,Double Wedding,5.4,Comedy
11,2010,The A-Team,6.2,Thriller
11,2010,Salt,6.2,Action
11.2,2010,Gulliver's Travels,4.9,Comedy
11.7,2010,Knight and Day,5.9,Action
12,2010,The Pacific,7.9,Action
12,2010,How Do You Know,4.9,Comedy
12.5,2010,Clash of the Titans,5.6,Adventure
13,2010,Megamind,6.7,Animation
15,2010,The Wolfman,5.5,Drama
15,2010,Prince of Persia: The Sands of Time,6.2,Adventure
15,2010,The Last Airbender,4.7,Action
15,2010,The Sorcerer's Apprentice,5.9,Fantasy
15.5,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,Adventure
16,2010,Inception,8.1,Action
16.5,2010,How to Train Your Dragon,7.5,Fantasy
16.5,2010,Shrek Forever After,6,Comedy
17,2010,TRON: Legacy,6.3,Adventure
20,2010,Alice in Wonderland,6.4,Family
20,2010,Iron Man 2,6.6,Adventure
20,2010,Robin Hood,6.2,Action
20,2010,Toy Story 3,7.6,Animation
25,2010,Harry Potter and the Deathly Hallows: Part 1,7.5,Adventure
26,2010,Tangled,7.4,Animation
3,2011,"Love, Wedding, Marriage",5.1,Comedy
3,2011,The Forest,2.5,Horror
3,2011,Death of a Superhero,6.9,Animation
3,2011,Screwed,5.2,Action
3,2011,Without Men,4.6,Comedy
3,2011,Not Another Not Another Movie,2.8,Comedy
3,2011,Father's Day,6.2,Action
3,2011,William & Kate,5.8,Drama
3,2011,To.get.her,0,Mystery
3,2011,From Prada to Nada,5,Comedy
3,2011,Suing The Devil,3.7,Comedy
3,2011,Ramin,5,Documentary
3,2011,Memory Lane,4.1,Thriller
3,2011,Tatsumi,5.8,Animation
3,2011,Blood Runs Cold,5.1,Horror
3,2011,Weekend,7.5,Drama
3,2011,Newlyweds,5.6,Comedy
3,2011,Doug Stanhope: Oslo - Burning the Bridge to Nowhere,6.1,Comedy
3,2011,I Got Next,5.9,Documentary
3,2011,Princess and the Pony,4.7,Drama
3,2011,Bellflower,6.4,Action
3,2011,The Color Wheel,6.4,Comedy
3,2011,Casey Jones,3.8,Action
3,2011,Remington and the Curse of the Zombadings,5.3,Foreign
3,2011,Bubblegum and Broken Fingers,2.3,Western
3,2011,Joe + Belle,6.9,Romance
3,2011,The Dead and the Damned,3.6,Horror
3,2011,Life in a Day,7.3,Documentary
3,2011,Falling Overnight,6.7,Drama
3,2011,Sick Boy,4.1,
3,2011,The Harvest (La Cosecha),0,Documentary
3,2011,Blinky™,6.7,Horror
3,2011,Absentia,5.8,Mystery
0.01,2011,Another Earth,6.8,Drama
0.0118399,2011,Hollywood between Paranoia and Sci-Fi. The Power of Myth,0,Documentary
0.0119567,2011,Gun Hill Road,5.3,Drama
0.0125,2011,Your Sister's Sister,6.5,Drama
0.0134005,2011,Snow Flower and the Secret Fan,5.3,Drama
0.0135,2011,The Tunnel,5.6,Horror
0.018,2011,The Afflicted,4,Horror
0.025,2011,Elle: A Modern Cinderella Tale,4.6,Fantasy
0.025,2011,The Dynamiter,6.6,Drama
0.025,2011,Like Crazy,6.5,Drama
0.025,2011,Louis C.K.: Live at the Beacon Theater,8.1,Comedy
0.025,2011,Night Sights,3.5,Science Fiction
0.03,2011,The Cost of Love,4.3,Drama
0.03,2011,Some Guy Who Kills People,5.7,Comedy
0.03,2011,Living Will...,4.7,Comedy
0.03,2011,Exit Humanity,5.4,Drama
0.035,2011,Hellraiser: Revelations,3,Horror
0.04,2011,Kinyarwanda,6.3,Drama
0.045,2011,Fading of the Cries,3.5,Horror
0.05,2011,Ethos,7.1,Documentary
0.05,2011,Love,5.4,Drama
0.05,2011,Camel Spiders,3.5,Horror
0.05,2011,Judas Kiss,5.7,Drama
0.05,2011,The Inheritance,3.8,Drama
0.05,2011,Kill List,6,Horror
0.05,2011,Marvel One-Shot: The Consultant,6.6,Adventure
0.05,2011,Amsterdam Heavy,2.8,Action
0.05,2011,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,7,Science Fiction
0.05,2011,Monster High: Fright On!,5.8,Family
0.05,2011,In God We Teach,4,
0.06,2011,White Irish Drinkers,6.3,Drama
0.07,2011,Happy,7.1,Drama
0.075,2011,Miss Representation,7.7,Documentary
0.075,2011,The Innkeepers,5.4,Horror
0.075,2011,Remains,5.1,Drama
0.09,2011,Savage,6,Drama
0.09,2011,"Pink Ribbons, Inc.",6.8,Documentary
0.09,2011,Jacob,3.7,Horror
0.093,2011,L!fe Happens,5.3,Comedy
0.1,2011,Barely Legal,3.7,Comedy
0.1,2011,The Future,5.8,Comedy
0.1,2011,51,4.5,Science Fiction
0.1,2011,Girl Walks Into a Bar,5.1,Comedy
0.1,2011,Anuvahood,7.4,Comedy
0.1,2011,Angel Dog,3,Drama
0.1,2011,"Cougars, Inc.",5.3,Comedy
0.1,2011,The Undefeated,1.9,Documentary
0.1,2011,Grave Encounters,6.2,Thriller
0.1,2011,Courageous,6.8,Drama
0.11,2011,Bully,7.2,Drama
0.115,2011,Dirty Movie,3.4,Comedy
0.115,2011,Don't Let Him In,3.7,Thriller
0.115,2011,The Watermen,3.3,Horror
0.1203,2011,August,6,Drama
0.15,2011,The Pig Farm,0,Documentary
0.15,2011,House of the Rising Sun,4.2,Action
0.175,2011,The Chateau Meroux,5,Drama
0.175,2011,How To Stop Being A Loser,5.4,Comedy
0.18,2011,The Italian Key,10,
0.18,2011,Earth's Final Hours,4.8,Science Fiction
0.18,2011,Beach Spike,3.3,Action
0.18756,2011,Lost Christmas,6.3,Drama
0.2,2011,Silent House,5.2,Horror
0.2,2011,A Bag of Hammers,6,Comedy
0.2,2011,The Speed of Thought,4.1,Action
0.2,2011,Cross,3.9,Action
0.2,2011,Higher Ground,5.3,Drama
0.2,2011,Identical,5,Thriller
0.245,2011,Go for It!,4.6,Drama
0.25,2011,A Warrior's Heart,5.4,Action
0.290266,2011,Griff the Invisible,6.1,Romance
0.3,2011,The Divide,5.7,Horror
0.3,2011,Hobo with a Shotgun,5.7,Action
0.3,2011,Creature,4,Horror
0.3,2011,The Holding,5.6,Thriller
0.3,2011,Never Back Down 2: The Beatdown,5.8,Drama
0.35,2011,All Star Superman,6.8,Animation
0.35,2011,Green Lantern: Emerald Knights,6.3,Action
0.35,2011,Margin Call,6.7,Thriller
0.35,2011,Oxy-Morons,8,Action
0.4,2011,The Music Never Stopped,7.3,Drama
0.4,2011,A Lonely Place to Die,6.2,Adventure
0.4,2011,Quarantine 2: Terminal,4.8,Horror
0.4,2011,Red State,5.9,Horror
0.4,2011,Samsara,8,Drama
0.4,2011,Julia X,4.4,Horror
0.4,2011,Another Happy Day,6.2,Comedy
0.4,2011,On the Inside,5,Drama
0.42,2011,Memorial Day,5.8,Action
0.45,2011,In the Name of the King 2: Two Worlds,4.1,Adventure
0.4798235,2011,The Awakening,6.3,Horror
0.5,2011,Elevator,5.1,Thriller
0.5,2011,Age of the Dragons,4.3,Adventure
0.5,2011,Road to Nowhere,5,Mystery
0.5,2011,Apollo 18,5,Horror
0.5,2011,Flypaper,6.2,Mystery
0.5,2011,Salmon Fishing in the Yemen,6.3,Drama
0.5,2011,Edwin Boyd: Citizen Gangster,5.5,Crime
0.5,2011,Freerunner,4.3,Action
0.5,2011,Video Girl,5,Drama
0.5,2011,Paranormal Activity 3,5.9,Horror
0.5,2011,Hellgate,4.8,Horror
0.5,2011,Take Shelter,7.1,Thriller
0.55,2011,Cougar Hunting,2.6,Comedy
0.6,2011,The Good Doctor,5,Drama
0.6,2011,Ticking Clock,4.8,Action
0.6,2011,The Hit List,5.2,Action
0.6,2011,The Guard,6.8,Action
0.6,2011,The Reunion,5.4,Drama
0.6,2011,Hostel: Part III,4.8,Horror
0.64,2011,My Week with Marilyn,6.6,Drama
0.65,2011,Shame,7,Drama
0.66,2011,Jumping the Broom,6,Comedy
0.68,2011,Sacrifice,5,Action
0.6965576,2011,Presumed Guilty,7.1,Drama
0.7,2011,Blue Crush 2,4.8,Adventure
0.7,2011,Twixt,5,Horror
0.7,2011,We Need to Talk About Kevin,7.4,Drama
0.7,2011,Catch.44,4.8,Drama
0.73,2011,Beneath the Darkness,4.8,Thriller
0.77,2011,Coriolanus,5.9,Drama
0.775,2011,The Wicker Tree,4.3,Mystery
0.8,2011,Chalet Girl,6.4,Comedy
0.8,2011,S.W.A.T.: Firefight,5.4,Action
0.8,2011,Prom,5.7,Comedy
0.8,2011,Salvation Boulevard,5.6,Comedy
0.8,2011,Assassination Games,5.9,Drama
0.8,2011,Wuthering Heights,6,Drama
0.8,2011,Restless,6.3,Drama
0.8,2011,50/50,7,Comedy
0.8,2011,Someday This Pain Will Be Useful to You,5.6,Drama
0.8,2011,Albert Nobbs,6.2,Drama
0.8292,2011,A Heartbeat Away,4.6,Comedy
0.84,2011,Tactical Force,5.1,Action
0.897804,2011,Beloved,6.7,Drama
0.9,2011,Knockout,4.7,Adventure
0.9,2011,Glee: The Concert Movie,6.9,Documentary
1,2011,Detention,5.7,Horror
1,2011,The Ledge,5.9,Drama
1,2011,Elephant White,5.1,Action
1,2011,Sleeping Beauty,5.3,Drama
1,2011,A Better Life,7,Drama
1,2011,Our Idiot Brother,5.9,Comedy
1,2011,Bucky Larson: Born to Be a Star,4.4,Comedy
1,2011,Killer Joe,6.4,Crime
1,2011,"Jeff, Who Lives at Home",6.1,Drama
1,2011,Arena,5,Action
1,2011,The Best Exotic Marigold Hotel,6.9,Drama
1,2011,In the Land of Blood and Honey,5.8,Drama
1.0831173,2011,Win Win,6.7,Drama
1.2,2011,Rampart,5.3,Crime
1.2,2011,Young Adult,5.6,Comedy
1.2468389,2011,A Few Best Men,5.9,Comedy
1.25,2011,The Ides of March,6.5,Drama
1.3,2011,Justin Bieber: Never Say Never,4.8,Documentary
1.3,2011,Intruders,5.2,Horror
1.3,2011,The Iron Lady,6.2,History
1.4,2011,Margaret,6.1,Drama
1.4350531,2011,Attack the Block,6.3,Action
1.5,2011,One Day,7,Drama
1.5,2011,Atlas Shrugged Part I,5,Drama
1.5,2011,The Artist,7.3,Drama
1.5,2011,Drive,7.4,Drama
1.5,2011,W.E.,5.8,Drama
1.5,2011,Winnie Mandela,5.2,Drama
1.5,2011,A Dangerous Method,6.2,Drama
1.5,2011,Faces in the Crowd,5.8,Thriller
1.5,2011,The Son of No One,4.8,Drama
1.5,2011,Bag of Bones,5.8,Drama
1.5774948,2011,Blitz,6,Crime
1.6,2011,The Roommate,5.3,Thriller
1.7,2011,The Big Bang,5.5,Action
1.7,2011,Beastly,5.9,Drama
1.7,2011,Fright Night,6,Horror
1.7,2011,Seeking Justice,5.8,Action
1.7,2011,The Double,5.8,Action
1.8,2011,Soul Surfer,6.9,Family
1.8550417,2011,The Sinking of the Laconia,4.9,Drama
1.9,2011,Take Me Home Tonight,6.2,Comedy
1.9,2011,A Very Harold & Kumar Christmas,6,Comedy
1.91,2011,The Devil's Double,6.5,Drama
2,2011,The Resident,5.3,Thriller
2,2011,Dylan Dog: Dead of Night,4.5,Action
2,2011,Mildred Pierce,7.3,Drama
2,2011,5 Days of War,5.8,War
2,2011,Bad Teacher,5.4,Comedy
2,2011,Judy Moody and the Not Bummer Summer,5.1,Comedy
2,2011,Monte Carlo,6,Adventure
2,2011,The Descendants,6.7,Comedy
2,2011,What's Your Number?,6.2,Comedy
2,2011,Setup,4.7,Action
2.1,2011,The Beaver,6.2,Drama
2.1,2011,Diary of a Wimpy Kid: Rodrick Rules,6.3,Family
2.3,2011,Haywire,5.6,Action
2.4,2011,I Don't Know How She Does It,5,Romance
2.4,2011,Footloose,6.4,Drama
2.5,2011,No Strings Attached,6.1,Comedy
2.5,2011,The Eagle,5.9,Adventure
2.5,2011,Ironclad,6.2,Romance
2.5,2011,Cat Run,6,Action
2.5,2011,Madea's Big Happy Family,6.7,Comedy
2.5,2011,The Help,7.9,Drama
2.5,2011,Warrior,7.7,Action
2.5,2011,Straw Dogs,5.5,Drama
2.5,2011,Carnage,7,Comedy
2.5,2011,This Must Be the Place,6.7,Drama
2.5,2011,The Sitter,5.4,Comedy
2.7,2011,Limitless,7.1,Thriller
2.7,2011,Spy Kids: All the Time in the World,4.4,Family
2.8,2011,30 Minutes or Less,5.6,Action
2.8,2011,Shark Night,4.9,Horror
3,2011,Sanctum,5.8,Action
3,2011,Unknown,6.5,Action
3,2011,Hanna,6.5,Action
3,2011,Winnie the Pooh,6.8,Animation
3,2011,Hoodwinked Too! Hood VS. Evil,4.8,Comedy
3,2011,Midnight in Paris,7.4,Fantasy
3,2011,Larry Crowne,5.7,Comedy
3,2011,Tinker Tailor Soldier Spy,6.6,Drama
3,2011,Machine Gun Preacher,6.4,Action
3,2011,Anonymous,6.3,Drama
3,2011,The Darkest Hour,4.8,Horror
3.2,2011,"Big Mommas: Like Father, Like Son",5.3,Crime
3.2,2011,Source Code,7.1,Thriller
3.2,2011,The Tree of Life,6.5,Drama
3.25,2011,Bridesmaids,6.5,Comedy
3.5,2011,Something Borrowed,5.9,Comedy
3.5,2011,Horrible Bosses,6.4,Comedy
3.5,2011,Friends with Benefits,6.5,Romance
3.5,2011,Abduction,5.6,Thriller
3.5,2011,The Thing,6,Horror
3.5,2011,J. Edgar,6,Drama
3.6,2011,Gnomeo & Juliet,5.8,Animation
3.6,2011,Hall Pass,5.4,Comedy
3.6,2011,Trespass,5.4,Crime
3.7,2011,The Rite,5.8,Drama
3.7,2011,Dolphin Tale,6.6,Drama
3.8,2011,Water for Elephants,6.7,Drama
4,2011,Season of the Witch,5.2,Adventure
4,2011,The Mechanic,6.3,Action
4,2011,Paul,6.5,Adventure
4,2011,The Lincoln Lawyer,7,Crime
4,2011,Arthur,5.3,Comedy
4,2011,Scream 4,6.1,Horror
4,2011,Colombiana,6.5,Action
4,2011,In Time,6.7,Action
4,2011,Black Gold,5.9,Adventure
4,2011,Black Gold,5.9,Adventure
4,2011,Extremely Loud & Incredibly Close,6.9,Drama
4.1,2011,The Big Year,5.6,Comedy
4.2,2011,Red Riding Hood,5.7,Fantasy
4.5,2011,Johnny English Reborn,6,Crime
4.5,2011,The Rum Diary,5.6,Drama
4.5,2011,The Muppets,6.5,Comedy
4.7,2011,Final Destination 5,5.9,Horror
4.99,2011,Your Highness,5.2,Comedy
5,2011,I Am Number Four,5.9,Action
5,2011,Drive Angry,5.3,Fantasy
5,2011,Super 8,6.6,Thriller
5,2011,"Crazy, Stupid, Love.",7,Comedy
5,2011,Moneyball,7,Drama
5,2011,Dream House,5.8,Drama
5,2011,We Bought a Zoo,6.5,Drama
5.02,2011,The Adjustment Bureau,6.5,Science Fiction
5.2,2011,The Change-Up,5.9,Comedy
5.5,2011,Mr. Popper's Penguins,5.7,Comedy
5.6,2011,New Year's Eve,5.7,Comedy
5.7,2011,Ghost Rider: Spirit of Vengeance,4.7,Action
6,2011,Priest,5.4,Action
6,2011,Contagion,6.2,Drama
6.3,2011,Hop,5.5,Animation
6.6,2011,Killer Elite,6.1,Action
6.6,2011,War Horse,7,Drama
7,2011,The Dilemma,5.2,Comedy
7,2011,Battle: Los Angeles,5.5,Action
7.5,2011,The Three Musketeers,5.6,Adventure
7.5,2011,Tower Heist,5.8,Action
7.5,2011,Immortals,5.7,Fantasy
7.5,2011,Alvin and the Chipmunks: Chipwrecked,5.4,Comedy
7.9,2011,Jack and Jill,4,Comedy
8,2011,Just Go with It,6.3,Romance
8,2011,The Hangover Part II,6.2,Comedy
8,2011,Zookeeper,5.3,Comedy
8.2,2011,Sucker Punch,5.9,Action
9,2011,Rio,6.5,Animation
9,2011,Conan the Barbarian,5.2,Adventure
9,2011,The Girl with the Dragon Tattoo,7.2,Thriller
9.3,2011,Rise of the Planet of the Apes,7,Thriller
11,2011,The Twilight Saga: Breaking Dawn - Part 1,5.8,Adventure
11,2011,The Smurfs,5.5,Animation
11,2011,Real Steel,6.6,Action
12,2011,The Green Hornet,5.5,Action
12.5,2011,Fast Five,7.1,Action
12.5,2011,Harry Potter and the Deathly Hallows: Part 2,7.9,Family
12.5,2011,Sherlock Holmes: A Game of Shadows,7,Adventure
13,2011,The Adventures of Tintin,6.7,Adventure
13,2011,Happy Feet Two,5.8,Animation
13.5,2011,Rango,6.6,Animation
14,2011,Captain America: The First Avenger,6.6,Action
14.5,2011,Mission: Impossible - Ghost Protocol,6.8,Action
15,2011,Mars Needs Moms,5.6,Adventure
15,2011,Thor,6.6,Adventure
15,2011,Kung Fu Panda 2,6.7,Animation
16,2011,X-Men: First Class,7.1,Action
16.3,2011,Cowboys & Aliens,5.4,Action
17,2011,Hugo,7,Adventure
19.5,2011,Transformers: Dark of the Moon,6.1,Action
20,2011,Cars 2,5.8,Animation
20,2011,Green Lantern,5.1,Adventure
38,2011,Pirates of the Caribbean: On Stranger Tides,6.4,Adventure
3,2012,Aquí Entre Nos,6,Comedy
3,2012,What the Day Owes the Night,7.4,Drama
3,2012,Kill Me Now,3,Comedy
3,2012,Bones Brigade: An Autobiography,7.9,Documentary
3,2012,Any Questions for Ben?,6.2,Comedy
3,2012,100 Ghost Street: The Return of Richard Speck,4.8,Horror
3,2012,Forgetting the Girl,6,Thriller
3,2012,K2: Siren of the Himalayas,6.1,Adventure
3,2012,Poolside,9,Crime
3,2012,Owned & Operated,0,Documentary
3,2012,Infinite,0,Science Fiction
3,2012,Rise of the Animals,2.8,Comedy
3,2012,Found,6.3,Thriller
3,2012,Spirit Stalkers,2,Horror
3,2012,An American Ghost Story,4.2,Horror
3,2012,Head Over Heels,7,Family
3,2012,Voracious,8,Comedy
3,2012,Captive,5.9,Drama
3,2012,Travelling Salesman,5.6,Drama
3,2012,100 Yen: The Japanese Arcade Experience,4.8,Documentary
3,2012,Vinylmania: When Life Runs at 33 Revolutions Per Minute,5.5,Documentary
3,2012,GLOW: The Story of the Gorgeous Ladies of Wrestling,6,Documentary
3,2012,Hayride,5.1,Thriller
3,2012,Shuttlecock Boys,10,Drama
3,2012,How to Meet Girls from a Distance,4.3,
0.01,2012,Stitches,5.5,Horror
0.01,2012,Souls of Zen: Ancestors and Agency in Contemporary Japanese Temple Buddhism,10,Documentary
